subject	seq	trial	wordtype	text	transcript	maincode	checktrans
21	103	59	prime	KNIFE	knife	TRUE	
21	104	59	target	CLUB	club	TRUE	
21	105	60	prime	RAT	rat	TRUE	
21	106	60	target	TRAILER	trailer	TRUE	
21	107	61	prime	HEAVEN	heaven	TRUE	
21	108	61	target	MANUAL	manual	TRUE	
21	109	62	prime	JAR	jar	TRUE	
21	110	62	target	COOKIE	cookie	TRUE	
21	111	63	prime	DECOY	decoy	TRUE	
21	112	63	target	FLAG	flag	TRUE	
21	113	64	prime	HAMMER	hammer	TRUE	
21	114	64	target	NAIL	nail	TRUE	
21	115	65	prime	CRUISE	cruise	TRUE	
21	116	65	target	STAPLER	stapler	TRUE	
21	117	66	prime	ENVELOPE	envelope	TRUE	
21	118	66	target	LETTER	letter	TRUE	
21	119	67	prime	ENTERPRISE	enterprise	TRUE	
21	120	67	target	BUS	bus	TRUE	
21	121	68	prime	RIFLE	rifle	TRUE	
21	122	68	target	TROPHY	trophy	TRUE	
21	123	69	prime	DAM	dam	TRUE	
21	124	69	target	RIVER	river	TRUE	
21	125	70	prime	DRUM	drum	TRUE	
21	126	70	target	HYDRANT	hydrant	TRUE	
21	127	71	prime	BODYGUARD	bodyguard	TRUE	
21	128	71	target	JEWELER	jeweler	TRUE	
21	129	72	prime	DRIFTER	drifter	TRUE	
21	130	72	target	REFLECTOR	reflector	TRUE	
21	131	73	prime	UNCLE	uncle	TRUE	
21	132	73	target	CHAIR	chair	TRUE	
21	133	74	prime	DRESSER	dresser	TRUE	
21	134	74	target	DRAWER	drawer	TRUE	
21	135	75	prime	KIMONO	kimono	TRUE	
21	136	75	target	PENCIL	pencil	TRUE	
21	137	76	prime	ELEPHANT	elephant	TRUE	
21	138	76	target	TIGER	tiger	TRUE	
21	139	77	prime	BANANA	banana	TRUE	
21	140	77	target	DRINK	drink	TRUE	
21	141	78	prime	DEAL	deal	TRUE	
21	142	78	target	SHELF	shelf	TRUE	
21	143	79	prime	ZINC	zinc	TRUE	
21	144	79	target	PEACH	peach	TRUE	
22	1	8	prime	NECKLACE	necklace	TRUE	
22	2	8	target	DIAMOND	diamond	TRUE	
22	3	9	prime	LIVER	liver	TRUE	
22	4	9	target	TARGET	target	TRUE	
22	5	10	prime	LOCKER	locker	TRUE	
22	6	10	target	STRING	string	TRUE	
22	7	11	prime	SON	son	TRUE	
22	8	11	target	RAMP	ramp	TRUE	
22	9	12	prime	TREASURER	treasurer	TRUE	
22	10	12	target	SENATOR	senator	TRUE	
22	11	13	prime	VASE	face	FALSE	
22	12	13	target	FLOWER	flower	TRUE	
22	13	14	prime	LAWYER	lawyer	TRUE	
22	14	14	target	CURTAIN	curtain	TRUE	
22	15	15	prime	ZINC	zinc	TRUE	
22	16	15	target	PLANT	plant	TRUE	
22	17	16	prime	FLIGHT	flight	TRUE	
22	18	16	target	DRIVEWAY	driveway	TRUE	
22	19	17	prime	BACKPACK	backpack	TRUE	
22	20	17	target	BOOK	book	TRUE	
22	21	18	prime	SOUP	soup	TRUE	
22	22	18	target	TIRE	tire	TRUE	
22	23	19	prime	PECAN	pecan	TRUE	
22	24	19	target	JOURNAL	journal	TRUE	
22	25	20	prime	FORK	fork	TRUE	
22	26	20	target	LEMON	lemon	TRUE	
22	27	21	prime	ENVELOPE	envelope	TRUE	
22	28	21	target	ALBUM	album	TRUE	
22	29	22	prime	BUTLER	butler	TRUE	
22	30	22	target	MILLIONAIRE	millionaire	TRUE	
22	31	23	prime	MAGAZINE	magazine	TRUE	
22	32	23	target	NECKLACE	necklace	TRUE	
22	33	24	prime	KAYAK	kayak	TRUE	
22	34	24	target	FERRY	ferry	TRUE	
22	35	25	prime	JAW	jaw	TRUE	
22	36	25	target	WRENCH	wrench	TRUE	
22	37	26	prime	KNIFE	knife	TRUE	
22	38	26	target	CAN	can	TRUE	
22	39	27	prime	PORCH	porch	TRUE	
22	40	27	target	HAMMER	hammer	TRUE	
22	41	28	prime	BOURBON	bourbon	TRUE	
22	42	28	target	BOXER	boxer	TRUE	
22	43	29	prime	SALMON	salmon	TRUE	
22	44	29	target	POOL	pool	TRUE	
22	45	30	prime	WARD	ward	TRUE	
22	46	30	target	DISH	dish	TRUE	
22	47	31	prime	PENCIL	pencil	TRUE	
22	48	31	target	SHARPENER	sharpener	TRUE	
22	49	32	prime	SKELETON	skeleton	TRUE	
22	50	32	target	CLASSROOM	classroom	TRUE	
22	51	33	prime	DISK	disk	TRUE	
22	52	33	target	WALL	wall	TRUE	
22	53	34	prime	OBJECTIVE	objective	TRUE	
22	54	34	target	HAMSTER	hamster	TRUE	
22	55	35	prime	VIOLIN	violin	TRUE	
22	56	35	target	BOWL	bowl	TRUE	
22	57	36	prime	COACH	coach	TRUE	
22	58	36	target	TEENAGER	teenager	TRUE	
22	59	37	prime	FORTRESS	fortress	TRUE	
22	60	37	target	WALL	wall	TRUE	
22	61	38	prime	TENT	tent	TRUE	
22	62	38	target	CUSHION	cushion	TRUE	
22	63	39	prime	BANANA	banana	TRUE	
22	64	39	target	SUNDAE	sundae	TRUE	
22	65	40	prime	RAT	rat	TRUE	
22	66	40	target	TAXI	taxi	TRUE	
22	67	41	prime	HOSE	hose	TRUE	
22	68	41	target	NOZZLE	nozzle	TRUE	
22	69	42	prime	HAMMER	hammer	TRUE	
22	70	42	target	PEG	peg	TRUE	
22	71	43	prime	TITAN	titan	TRUE	
22	72	43	target	RECLINER	recliner	TRUE	
22	73	44	prime	CANOE	canoe	TRUE	
22	74	44	target	TRAIL	trail	TRUE	
22	75	45	prime	LAMP	lamp	TRUE	
22	76	45	target	DOLL	doll	TRUE	
22	77	46	prime	ELEPHANT	elephant	TRUE	
22	78	46	target	TURTLE	turtle	TRUE	
22	79	47	prime	UNCLE	uncle	TRUE	
22	80	47	target	LAMP	lamp	TRUE	
22	81	48	prime	BOOK	book	TRUE	
22	82	48	target	PAGE	page	TRUE	
22	83	49	prime	PASSPORT	passport	TRUE	
22	84	49	target	SENIOR	senior	TRUE	
22	85	50	prime	DRIFTER	drifter	TRUE	
22	86	50	target	HOSE	hose	TRUE	
22	87	51	prime	SUCCESSOR	successor	TRUE	
22	88	51	target	PIANO	piano	TRUE	
22	89	52	prime	PURSE	purse	TRUE	
22	90	52	target	SIGN	sign	TRUE	
22	91	53	prime	MATADOR	matador	TRUE	
22	92	53	target	SANDWICH	sandwich	TRUE	
22	93	54	prime	RAIL	rail	TRUE	
22	94	54	target	CARDINAL	cardinal	TRUE	
22	95	55	prime	HORSE	ho-horse	FALSE	
22	96	55	target	RABBIT	rabbit	TRUE	
22	97	56	prime	BLINDFOLD	blindfold	TRUE	
22	98	56	target	DRAWING	drawing	TRUE	
22	99	57	prime	ROD	rod	TRUE	
22	100	57	target	LID	lid	TRUE	
22	101	58	prime	RAKE	rake	TRUE	
22	102	58	target	GLOVE	glove	TRUE	
22	103	59	prime	DAM	dam	TRUE	
22	104	59	target	FACTORY	factory	TRUE	
22	105	60	prime	TRUMPET	trumpet	TRUE	
22	106	60	target	RUG	rug	TRUE	
22	107	61	prime	BODYGUARD	bodyguard	TRUE	
22	108	61	target	ACTRESS	actress	TRUE	
22	109	62	prime	MONASTERY	monastery	TRUE	
22	110	62	target	CASTLE	castle	TRUE	
22	111	63	prime	MELON	melon	TRUE	
22	112	63	target	CELEBRITY	celebrity	TRUE	
22	113	64	prime	SHOVEL	shovel	TRUE	
22	114	64	target	BUCKET	bucket	TRUE	
22	115	65	prime	LOTTERY	lottery	TRUE	
22	116	65	target	BASKET	basket	TRUE	
22	117	66	prime	ROBIN	robin	TRUE	
22	118	66	target	CHIPMUNK	chipmunk	TRUE	
22	119	67	prime	KIMONO	kimono	TRUE	
22	120	67	target	PEN	pen	TRUE	
22	121	68	prime	SPIDER	spider	TRUE	
22	122	68	target	BEE	bee	TRUE	
22	123	69	prime	CAKE	cake	TRUE	
22	124	69	target	FIGURINE	figurine	TRUE	
22	125	70	prime	TREE	tree	TRUE	
22	126	70	target	LIMB	limb	TRUE	
22	127	71	prime	HEAVEN	heaven	TRUE	
22	128	71	target	LENS	lens	TRUE	
22	129	72	prime	EMPIRE	empire	TRUE	
22	130	72	target	SUNDAE	sundae	TRUE	
22	131	73	prime	COUCH	couch	TRUE	
22	132	73	target	TELEVISION	television	TRUE	
22	133	74	prime	SNEAKER	sneaker	TRUE	
22	134	74	target	SOCK	sock	TRUE	
22	135	75	prime	SCAR	scar	TRUE	
22	136	75	target	CAFE	café	FALSE	
22	137	76	prime	ENTERPRISE	enterprise	TRUE	
22	138	76	target	BENCH	bench	TRUE	
22	139	77	prime	TABLE	table	TRUE	
22	140	77	target	LEG	leg	TRUE	
22	141	78	prime	DECOY	decoy	TRUE	
22	142	78	target	OAR	oar	TRUE	
22	143	79	prime	SALT	salt	TRUE	
22	144	79	target	CAVERN	cavern	TRUE	
23	1	8	prime	ROD		FALSE	
23	2	8	target	BAGEL		FALSE	
23	3	9	prime	VAN		FALSE	
23	4	9	target	TRAILER		FALSE	
23	5	10	prime	MONK		FALSE	
23	6	10	target	CARPENTER		FALSE	
23	7	11	prime	WAITRESS		FALSE	
23	8	11	target	DINER		FALSE	
23	9	12	prime	TRUMPET		FALSE	
23	10	12	target	MIRROR		FALSE	
23	11	13	prime	HYDRANT		FALSE	
23	12	13	target	REFLECTOR		FALSE	
23	13	14	prime	CADDY		FALSE	
23	14	14	target	GOLFER		FALSE	
23	15	15	prime	LAMP		FALSE	
23	16	15	target	DESK		FALSE	
23	17	16	prime	SKELETON		FALSE	
23	18	16	target	CLOSET		FALSE	
23	19	17	prime	EMPIRE		FALSE	
23	20	17	target	PEEL		FALSE	
23	21	18	prime	BUTTERFLY		FALSE	
23	22	18	target	HORNET		FALSE	
23	23	19	prime	DISK		FALSE	
23	24	19	target	CLIFF		FALSE	
23	25	20	prime	LAWYER		FALSE	
23	26	20	target	PANE		FALSE	
23	27	21	prime	SAW		FALSE	
23	28	21	target	RAG		FALSE	
23	29	22	prime	BURGER		FALSE	
23	30	22	target	NAIL		FALSE	
23	31	23	prime	CANOE		FALSE	
23	32	23	target	FLAG		FALSE	
23	33	24	prime	ORCHESTRA		FALSE	
23	34	24	target	JEWELER		FALSE	
23	35	25	prime	ENGINEER		FALSE	
23	36	25	target	TIGER		FALSE	
23	37	26	prime	CANOE		FALSE	
23	38	26	target	CAMP		FALSE	
23	39	27	prime	PECAN		FALSE	
23	40	27	target	GLOBE		FALSE	
23	41	28	prime	FESTIVAL		FALSE	
23	42	28	target	LETTER		FALSE	
23	43	29	prime	SAXOPHONE		FALSE	
23	44	29	target	PILLAR		FALSE	
23	45	30	prime	DRUG		FALSE	
23	46	30	target	CANDLE		FALSE	
23	47	31	prime	WOLF		FALSE	
23	48	31	target	POLE		FALSE	
23	49	32	prime	TABLE		FALSE	
23	50	32	target	BARREL		FALSE	
23	51	33	prime	GUITAR		FALSE	
23	52	33	target	PEDAL		FALSE	
23	53	34	prime	STATUE		FALSE	
23	54	34	target	SANDWICH		FALSE	
23	55	35	prime	SON		FALSE	
23	56	35	target	ROAD		FALSE	
23	57	36	prime	ISLE		FALSE	
23	58	36	target	GRAVE		FALSE	
23	59	37	prime	CHURCH		FALSE	
23	60	37	target	CROSS		FALSE	
23	61	38	prime	BACKPACK		FALSE	
23	62	38	target	STRAP		FALSE	
23	63	39	prime	LIVER		FALSE	
23	64	39	target	TRIGGER		FALSE	
23	65	40	prime	TORSO		FALSE	
23	66	40	target	CHICKEN		FALSE	
23	67	41	prime	LOFT		FALSE	
23	68	41	target	COVER		FALSE	
23	69	42	prime	GARLIC		FALSE	
23	70	42	target	BOULDER		FALSE	
23	71	43	prime	CONQUEROR		FALSE	
23	72	43	target	SUPPORTER		FALSE	
23	73	44	prime	DRILL		FALSE	
23	74	44	target	HANDBAG		FALSE	
23	75	45	prime	MECHANISM		FALSE	
23	76	45	target	CHAPEL		FALSE	
23	77	46	prime	BOOK		FALSE	
23	78	46	target	STACK		FALSE	
23	79	47	prime	SPATULA		FALSE	
23	80	47	target	STRAINER		FALSE	
23	81	48	prime	KIWI		FALSE	
23	82	48	target	PEACH		FALSE	
23	83	49	prime	TENT		FALSE	
23	84	49	target	CABIN		FALSE	
23	85	50	prime	PAN		FALSE	
23	86	50	target	RIVER		FALSE	
23	87	51	prime	AIRCRAFT		FALSE	
23	88	51	target	FEATHER		FALSE	
23	89	52	prime	BICYCLE		FALSE	
23	90	52	target	TIRE		FALSE	
23	91	53	prime	SNEAKER		FALSE	
23	92	53	target	SHOELACE		FALSE	
23	93	54	prime	SHIRT		FALSE	
23	94	54	target	CLUB		FALSE	
23	95	55	prime	HOSE		FALSE	
23	96	55	target	HELMET		FALSE	
23	97	56	prime	MOTORCYCLE		FALSE	
23	98	56	target	BUS		FALSE	
23	99	57	prime	RESORT		FALSE	
23	100	57	target	GARDEN		FALSE	
23	101	58	prime	ERASER		FALSE	
23	102	58	target	PENCIL		FALSE	
23	103	59	prime	HARBOR		FALSE	
23	104	59	target	BEAR		FALSE	
23	105	60	prime	PUZZLE		FALSE	
23	106	60	target	KID		FALSE	
23	107	61	prime	GAVEL		FALSE	
23	108	61	target	FLAGPOLE		FALSE	
23	109	62	prime	DOORSTEP		FALSE	
23	110	62	target	FARM		FALSE	
23	111	63	prime	COUCH		FALSE	
23	112	63	target	CUSHION		FALSE	
23	113	64	prime	TREE		FALSE	
23	114	64	target	GATE		FALSE	
23	115	65	prime	TABLE		FALSE	
23	116	65	target	CHAIR		FALSE	
23	117	66	prime	CART		FALSE	
23	118	66	target	LADLE		FALSE	
23	119	67	prime	DORM		FALSE	
23	120	67	target	CONDO		FALSE	
23	121	68	prime	PURSE		FALSE	
23	122	68	target	SAW		FALSE	
23	123	69	prime	DIRECTOR		FALSE	
23	124	69	target	NOVEL		FALSE	
23	125	70	prime	SOUP		FALSE	
23	126	70	target	TOWEL		FALSE	
23	127	71	prime	STORM		FALSE	
23	128	71	target	ATHLETE		FALSE	
23	129	72	prime	STATE		FALSE	
23	130	72	target	RAVEN		FALSE	
23	131	73	prime	CAMERA		FALSE	
23	132	73	target	MANUAL		FALSE	
23	133	74	prime	PENCIL		FALSE	
23	134	74	target	ERASER		FALSE	
23	135	75	prime	WARD		FALSE	
23	136	75	target	FAUCET		FALSE	
23	137	76	prime	TRAINER		FALSE	
23	138	76	target	ACTOR		FALSE	
23	139	77	prime	VIOLIN		FALSE	
23	140	77	target	BOW		FALSE	
23	141	78	prime	FUTON		FALSE	
23	142	78	target	RADIATOR		FALSE	
23	143	79	prime	BLINDFOLD		FALSE	
23	144	79	target	RULER		FALSE	
24	1	8	prime	KIWI	kiwi	TRUE	
24	2	8	target	PLANT	plant	TRUE	
24	3	9	prime	BOOK	book	TRUE	
24	4	9	target	SHELF	shelf	TRUE	
24	5	10	prime	ROD	rod	TRUE	
24	6	10	target	COOKIE	cookie	TRUE	
24	7	11	prime	GAVEL	gavel	TRUE	
24	8	11	target	FERRY	ferry	TRUE	
24	9	12	prime	SPATULA	spatula	TRUE	
24	10	12	target	SANDWICH	sandwich	TRUE	
24	11	13	prime	MECHANISM	mechanism	TRUE	
24	12	13	target	CASTLE	castle	TRUE	
24	13	14	prime	TENT	tent	TRUE	
24	14	14	target	CAVERN	cavern	TRUE	
24	15	15	prime	PUZZLE	puzzle	TRUE	
24	16	15	target	MILLIONAIRE	millionaire	TRUE	
24	17	16	prime	TRAINER	trainer	TRUE	
24	18	16	target	BOXER	boxer	TRUE	
24	19	17	prime	SOUP	soup	TRUE	
24	20	17	target	RACK	rack	TRUE	
24	21	18	prime	GUITAR	guitar	TRUE	
24	22	18	target	STRING	string	TRUE	
24	23	19	prime	CART	cart	TRUE	
24	24	19	target	LEMON	lemon	TRUE	
24	25	20	prime	PURSE	purse	TRUE	
24	26	20	target	LINK	link	TRUE	
24	27	21	prime	PENCIL	pencil	TRUE	
24	28	21	target	STAPLER	stapler	TRUE	
24	29	22	prime	BACKPACK	backpack	TRUE	
24	30	22	target	QUILT	quilt	TRUE	
24	31	23	prime	HOSE	hose	TRUE	
24	32	23	target	HYDRANT	hydrant	TRUE	
24	33	24	prime	STATE	state	TRUE	
24	34	24	target	RABBIT	rabbit	TRUE	
24	35	25	prime	BLINDFOLD	blindfold	TRUE	
24	36	25	target	BUILDING	building	TRUE	
24	37	26	prime	AIRCRAFT	aircraft	TRUE	
24	38	26	target	DIAMOND	diamond	TRUE	
24	39	27	prime	TORSO	torso	TRUE	
24	40	27	target	CHIPMUNK	chipmunk	TRUE	
24	41	28	prime	STATUE	statue	TRUE	
24	42	28	target	SUNDAE	sundae	TRUE	
24	43	29	prime	VAN	van	TRUE	
24	44	29	target	TAXI	taxi	TRUE	
24	45	30	prime	WARD	ward	TRUE	
24	46	30	target	TILE	tile	TRUE	
24	47	31	prime	DORM	dorm	TRUE	
24	48	31	target	CAFE	café	FALSE	
24	49	32	prime	CADDY	caddy	TRUE	
24	50	32	target	CELEBRITY	celebrity	TRUE	
24	51	33	prime	PECAN	pecan	TRUE	
24	52	33	target	MAP	map	TRUE	
24	53	34	prime	DRILL	drill	TRUE	
24	54	34	target	HAMMER	hammer	TRUE	
24	55	35	prime	COUCH	couch	TRUE	
24	56	35	target	TREADMILL	treadmill	TRUE	
24	57	36	prime	LAMP	lamp	TRUE	
24	58	36	target	BULB	bulb	TRUE	
24	59	37	prime	TRUMPET	trumpet	TRUE	
24	60	37	target	DRAWER	drawer	TRUE	
24	61	38	prime	STORM	storm	TRUE	
24	62	38	target	TEENAGER	teenager	TRUE	
24	63	39	prime	TREE	tree	TRUE	
24	64	39	target	FORT	fort	TRUE	
24	65	40	prime	LAWYER	lawyer	TRUE	
24	66	40	target	PAINTING	painting	TRUE	
24	67	41	prime	LOFT	loft	TRUE	
24	68	41	target	FLOWER	flower	TRUE	
24	69	42	prime	SON	son	TRUE	
24	70	42	target	BUMPER	bumper	TRUE	
24	71	43	prime	WAITRESS	waitress	TRUE	
24	72	43	target	SENIOR	senior	TRUE	
24	73	44	prime	SNEAKER	sneaker	TRUE	
24	74	44	target	SKI	ski	TRUE	
24	75	45	prime	RESORT	resort	TRUE	
24	76	45	target	POOL	pool	TRUE	
24	77	46	prime	DOORSTEP	doorstep	TRUE	
24	78	46	target	WALL	wall	TRUE	
24	79	47	prime	SKELETON	skeleton	TRUE	
24	80	47	target	BONE	bone	TRUE	
24	81	48	prime	CONQUEROR	conqueror	TRUE	
24	82	48	target	SENATOR	senator	TRUE	
24	83	49	prime	TABLE	table	TRUE	
24	84	49	target	PATIO	patio	TRUE	
24	85	50	prime	SHIRT	shirt	TRUE	
24	86	50	target	CAN	can	TRUE	
24	87	51	prime	BUTTERFLY	butterfly	TRUE	
24	88	51	target	HAMSTER	hamster	TRUE	
24	89	52	prime	HARBOR	harbor	TRUE	
24	90	52	target	BEE	bee	TRUE	
24	91	53	prime	DIRECTOR	director	TRUE	
24	92	53	target	NECKLACE	necklace	TRUE	
24	93	54	prime	CAMERA	camera	TRUE	
24	94	54	target	LENS	lens	TRUE	
24	95	55	prime	MOTORCYCLE	motorcycle	TRUE	
24	96	55	target	BENCH	bench	TRUE	
24	97	56	prime	WOLF	wolf	TRUE	
24	98	56	target	CUSHION	cushion	TRUE	
24	99	57	prime	SAW	saw	TRUE	
24	100	57	target	WRENCH	wrench	TRUE	
24	101	58	prime	DRUG	drug	TRUE	
24	102	58	target	FIGURINE	figurine	TRUE	
24	103	59	prime	CANOE	canoe	TRUE	
24	104	59	target	OAR	oar	TRUE	
24	105	60	prime	SAXOPHONE	saxophone	TRUE	
24	106	60	target	PIANO	piano	TRUE	
24	107	61	prime	HYDRANT	hydrant	TRUE	
24	108	61	target	HOSE	hose	TRUE	
24	109	62	prime	FUTON	futon	TRUE	
24	110	62	target	RECLINER	recliner	TRUE	
24	111	63	prime	GARLIC	garlic	TRUE	
24	112	63	target	BUCKET	bucket	TRUE	
24	113	64	prime	VIOLIN	violin	TRUE	
24	114	64	target	STRING	string	TRUE	
24	115	65	prime	ISLE	isle	TRUE	
24	116	65	target	GLOVE	glove	TRUE	
24	117	66	prime	FESTIVAL	festival	TRUE	
24	118	66	target	ALBUM	album	TRUE	
24	119	67	prime	BICYCLE	bicycle	TRUE	
24	120	67	target	BASKET	basket	TRUE	
24	121	68	prime	ENGINEER	engineer	TRUE	
24	122	68	target	TURTLE	turtle	TRUE	
24	123	69	prime	ORCHESTRA	orchestra	TRUE	
24	124	69	target	ACTRESS	actress	TRUE	
24	125	70	prime	DISK	disk	TRUE	
24	126	70	target	CAVE	cave	TRUE	
24	127	71	prime	TABLE	table	TRUE	
24	128	71	target	LAMP	lamp	TRUE	
24	129	72	prime	CHURCH	church	TRUE	
24	130	72	target	DRIVEWAY	driveway	TRUE	
24	131	73	prime	ERASER	eraser	TRUE	
24	132	73	target	PEN	pen	TRUE	
24	133	74	prime	LIVER	liver	TRUE	
24	134	74	target	TROPHY	trophy	TRUE	
24	135	75	prime	CANOE	canoe	TRUE	
24	136	75	target	OAR	oar	TRUE	
24	137	76	prime	PAN	pan	TRUE	
24	138	76	target	FACTORY	factory	TRUE	
24	139	77	prime	EMPIRE	empire	TRUE	
24	140	77	target	DRINK	drink	TRUE	
24	141	78	prime	MONK	monk	TRUE	
24	142	78	target	CARDINAL	cardinal	TRUE	
24	143	79	prime	BURGER	burger	TRUE	
24	144	79	target	PEG	peg	TRUE	
25	1	8	prime	HORSE	horse	TRUE	
25	2	8	target	RAVEN	raven	TRUE	
25	3	9	prime	PASSPORT	passport	TRUE	
25	4	9	target	DINER	diner	TRUE	
25	5	10	prime	PORCH	porch	TRUE	
25	6	10	target	HANDBAG	handbag	TRUE	
25	7	11	prime	SALMON	salmon	TRUE	
25	8	11	target	GARDEN	garden	TRUE	
25	9	12	prime	HOTEL	hotel	TRUE	
25	10	12	target	LEG	leg	TRUE	
25	11	13	prime	SCAR	scar	TRUE	
25	12	13	target	CONDO	condo	TRUE	
25	13	14	prime	FORK	fork	TRUE	
25	14	14	target	LADLE	ladle	TRUE	
25	15	15	prime	ASYLUM	asylum	TRUE	
25	16	15	target	BOWL	bowl	TRUE	
25	17	16	prime	MARATHON	marathon	TRUE	
25	18	16	target	CLASSROOM	classroom	TRUE	
25	19	17	prime	FORT	fort	TRUE	
25	20	17	target	WALL	wall	TRUE	
25	21	18	prime	TENT	tent	TRUE	
25	22	18	target	POLE	pole	TRUE	
25	23	19	prime	BANANA	banana	TRUE	
25	24	19	target	SANDWICH	sandwich	TRUE	
25	25	20	prime	SHOVEL	shovel	TRUE	
25	26	20	target	BOULDER	boulder	TRUE	
25	27	21	prime	NECKLACE	necklace	TRUE	
25	28	21	target	FEATHER	feather	TRUE	
25	29	22	prime	COACH	coach	TRUE	
25	30	22	target	ATHLETE	athlete	TRUE	
25	31	23	prime	ENVELOPE	envelope	TRUE	
25	32	23	target	LETTER	letter	TRUE	
25	33	24	prime	CRUISE	cruise	TRUE	
25	34	24	target	SHARPENER	sharpener	TRUE	
25	35	25	prime	BLUEPRINT	blueprint	TRUE	
25	36	25	target	DRAWING	drawing	TRUE	
25	37	26	prime	ELEPHANT	elephant	TRUE	
25	38	26	target	TIGER	tiger	TRUE	
25	39	27	prime	PORT	port	TRUE	
25	40	27	target	DOLL	doll	TRUE	
25	41	28	prime	SUCCESSOR	successor	TRUE	
25	42	28	target	PILLAR	pillar	TRUE	
25	43	29	prime	SALT	salt	TRUE	
25	44	29	target	CABIN	cabin	TRUE	
25	45	30	prime	DRUM	drum	TRUE	
25	46	30	target	NOZZLE	nozzle	TRUE	
25	47	31	prime	LOTTERY	lottery	TRUE	
25	48	31	target	TIRE	tire	TRUE	
25	49	32	prime	BOURBON	bourbon	TRUE	
25	50	32	target	ACTOR	actor	TRUE	
25	51	33	prime	DRIFTER	drifter	TRUE	
25	52	33	target	REFLECTOR	reflector	TRUE	
25	53	34	prime	RAIL	rail	TRUE	
25	54	34	target	CARPENTER	carpenter	TRUE	
25	55	35	prime	OBJECTIVE	objective	TRUE	
25	56	35	target	HORNET	hornet	TRUE	
25	57	36	prime	RAKE	rake	TRUE	
25	58	36	target	GRAVE	grave	TRUE	
25	59	37	prime	BANANA	banana	TRUE	
25	60	37	target	SUNDAE	sundae	TRUE	
25	61	38	prime	JAW	jaw	TRUE	
25	62	38	target	RAG	rag	TRUE	
25	63	39	prime	SINK	sink	TRUE	
25	64	39	target	DISH	dish	TRUE	
25	65	40	prime	VASE	vase	TRUE	
25	66	40	target	COVER	cover	TRUE	
25	67	41	prime	UNCLE	uncle	TRUE	
25	68	41	target	CHAIR	chair	TRUE	
25	69	42	prime	TEST	test	TRUE	
25	70	42	target	LIMB	limb	TRUE	
25	71	43	prime	FORTRESS	fortress	TRUE	
25	72	43	target	FARM	farm	TRUE	
25	73	44	prime	PLAYPEN	playpen	TRUE	
25	74	44	target	SOCK	sock	TRUE	
25	75	45	prime	ATLAS	atlas	TRUE	
25	76	45	target	JOURNAL	journal	TRUE	
25	77	46	prime	KIMONO	kimono	TRUE	
25	78	46	target	PENCIL	pencil	TRUE	
25	79	47	prime	BUTLER	butler	TRUE	
25	80	47	target	KID	kid	TRUE	
25	81	48	prime	NERVE	nerve	TRUE	
25	82	48	target	TELEVISION	television	TRUE	
25	83	49	prime	MELON	melon	TRUE	
25	84	49	target	GOLFER	golfer	TRUE	
25	85	50	prime	DAM	dam	TRUE	
25	86	50	target	RIVER	river	TRUE	
25	87	51	prime	DECOY	decoy	TRUE	
25	88	51	target	FLAG	flag	TRUE	
25	89	52	prime	SHOWTIME	showtime	TRUE	
25	90	52	target	BOOK	book	TRUE	
25	91	53	prime	MATADOR	matador	TRUE	
25	92	53	target	STRAINER	strainer	TRUE	
25	93	54	prime	SPIDER	spider	TRUE	
25	94	54	target	BEAR	bear	TRUE	
25	95	55	prime	CHAIN	chain	TRUE	
25	96	55	target	SIGN	sign	TRUE	
25	97	56	prime	LAYER	layer	TRUE	
25	98	56	target	TRAIL	trail	TRUE	
25	99	57	prime	KAYAK	kayak	TRUE	
25	100	57	target	FLAGPOLE	flagpole	TRUE	
25	101	58	prime	JAR	jar	TRUE	
25	102	58	target	LID	lid	TRUE	
25	103	59	prime	MAGAZINE	magazine	TRUE	
25	104	59	target	NOVEL	novel	TRUE	
25	105	60	prime	CAR	car	TRUE	
25	106	60	target	RAMP	ramp	TRUE	
25	107	61	prime	FLIGHT	flight	TRUE	
25	108	61	target	CROSS	cross	TRUE	
25	109	62	prime	TREASURER	treasurer	TRUE	
25	110	62	target	SUPPORTER	supporter	TRUE	
25	111	63	prime	RAT	rat	TRUE	
25	112	63	target	TRAILER	trailer	TRUE	
25	113	64	prime	WINDOW	window	TRUE	
25	114	64	target	CURTAIN	curtain	TRUE	
25	115	65	prime	CAKE	cake	TRUE	
25	116	65	target	CANDLE	candle	TRUE	
25	117	66	prime	TITAN	titan	TRUE	
25	118	66	target	RADIATOR	radiator	TRUE	
25	119	67	prime	KNIFE	knife	TRUE	
25	120	67	target	CLUB	club	TRUE	
25	121	68	prime	DEAL	deal	TRUE	
25	122	68	target	PAGE	page	TRUE	
25	123	69	prime	RIFLE	rifle	TRUE	
25	124	69	target	TARGET	target	TRUE	
25	125	70	prime	ZINC	zinc	TRUE	
25	126	70	target	PEACH	peach	TRUE	
25	127	71	prime	ENTERPRISE	enterprise	TRUE	
25	128	71	target	BUS	bus	TRUE	
25	129	72	prime	LOCKER	locker	TRUE	
25	130	72	target	PEDAL	pedal	TRUE	
25	131	73	prime	HEAVEN	heaven	TRUE	
25	132	73	target	MANUAL	manual	TRUE	
25	133	74	prime	BIKE	bike	TRUE	
25	134	74	target	TIRE	tire	TRUE	
25	135	75	prime	MONASTERY	monastery	TRUE	
25	136	75	target	CHAPEL	chapel	TRUE	
